,ClubName,VillageName,TA,District,East,South
1396,KUMAGAWA,KUMAGAWA,MAVWERE,Mchinji,33.2866666666667,-13.9402777777778
1397,KUTHETHE,KUTHETHE,MKANDA,Mchinji,33.9272222222222,-13.6480555555556
1398,Laisi,Laisi,Mduwa,Mchinji,33.1452777777778,-13.7108333333333
1399,Langa,Langa,Mkanda,Mchinji,33.9147222222222,-13.6622222222222
1400,LEMEKANI,LEMEKANI,KAPONDO,Mchinji,33.93,-13.7836111111111
1401,Likisho,Likisho,Simphasi,Mchinji,33.2125,-13.8011111111111
1402,Lipunga,Lipunga,Mkanda,Mchinji,33.7952777777778,-13.5788888888889
1403,Liwinga,Liwinga,Mduwa,Mchinji,33.7872222222222,-13.8022222222222
1404,Lombwa,Lombwa,Mkanda,Mchinji,33.0580555555556,-13.4805555555556
1405,Lubaini,Lubaini,Mkanda,Mchinji,33.0108333333333,-13.5161111111111
1406,Lumbanga,Lumbanga,Mkanda,Mchinji,33.8647222222222,-13.4794444444444
1407,Lumbe,Lumbe,Mlonyeni,Mchinji,33.9883333333333,-13.9358333333333
1408,MACHIRA,MACHIRA,MKANDA,Mchinji,33.93,-13.7836111111111
1409,MADZI,MADZI,MAVWERE,Mchinji,33.2575,-13.9283333333333
1410,Maganizo,Maganizo,Mduwa,Mchinji,33.9436111111111,-13.7066666666667
1411,Maikolo,Maikolo,Nyoka,Mchinji,33.9063888888889,-13.7225
1412,Makaniko,Makaniko,Mduwa,Mchinji,33.1513888888889,-13.6608333333333
1413,Makelo,Makelo,Zulu,Mchinji,33.9536111111111,-13.7702777777778
1414,Makunganya,Makunganya,Mduwa,Mchinji,33.9011111111111,-13.715
1415,MALATA,MALATA,MKANDA,Mchinji,33.0172222222222,-13.4508333333333
1416,MALEMIA,MALEMIA,MAVWERE,Mchinji,33.2475,-13.8858333333333
1417,Malimboni,Malimboni,Mkanda,Mchinji,33.0405555555556,-13.4561111111111
1418,Malizani,Malizani,Mduwa,Mchinji,33.9152777777778,-13.7430555555556
1419,Tiyamike Club,Malizani,Nyoka,Mchinji,33.9202777777778,-13.7397222222222
1420,Maluwa DP,Maluwa DP,Zulu,Mchinji,33.9986111111111,-13.8258333333333
1421,Maluwa LM,Maluwa LM,Mkanda,Mchinji,33.9583333333333,-13.6136111111111
1422,Mandala,Mandala,Mduwa,Mchinji,33.0561111111111,-13.7055555555556
1423,Mandowa,Mandowa,Mkanda,Mchinji,33.0172222222222,-13.4922222222222
1424,Maole,Maole,Mduwa,Mchinji,33.0961111111111,-13.8136111111111
1425,Masautso,Masautso,Zulu,Mchinji,33.9072222222222,-13.7858333333333
1426,Masitala,Masitala,Mkanda,Mchinji,33.7725,-13.5788888888889
1427,Mateyu,Mateyu,Zulu,Mchinji,33.9977777777778,-13.8236111111111
1428,Matimba,Matimba,Simphasi,Mchinji,33.2166666666667,-13.7977777777778
1429,MATONGWE,MATONGWE,MKANDA,Mchinji,33.7738888888889,-13.7738888888889
1430,Matulino,Matulino,Zulu,Mchinji,33.0244444444444,-13.7722222222222
1431,Matutu,Matutu,Mduwa,Mchinji,33.0361111111111,-13.7258333333333
1432,Matuwamba,Matuwamba,Mkanda,Mchinji,33.9038888888889,-13.5222222222222
1433,Maumsiyeko,Maumsiyeko,Mkanda,Mchinji,33.9969444444444,-13.5186111111111
1434,MAVWERE,MAVWERE,MAVWERE,Mchinji,33.2516666666667,-13.9411111111111
1435,MAWANDU,MAWANDU,MAVWERE,Mchinji,33.2461111111111,-13.9325
1436,Mayani,Mayani,Mduwa,Mchinji,33.1586111111111,-13.6833333333333
1437,Mbewa 2,Mbewa,Nyoka,Mchinji,33.9808333333333,-13.6622222222222
1438,Mbewa 1,Mbewa LS,Mkanda,Mchinji,33.0152777777778,-13.61
1439,Tambenawo,Mbeza,Mlonyeni,Mchinji,33.0391666666667,-13.9038888888889
1440,Mbingwa (Mchinji),Mbingwa (Mchinji),Mduwa,Mchinji,33.0441666666667,-13.7647222222222
1441,Mchekeni,Mchekeni,Mlonyeni,Mchinji,33.1566666666667,-13.9408333333333
1442,MCHIKHO,MCHIKHO,MKANDA,Mchinji,33.1163888888889,-13.5322222222222
1443,Mchitanji,Mchitanji,Mduwa,Mchinji,33.9875,-13.7541666666667
1444,Mdidi,Mdidi,Mlonyeni,Mchinji,33.1455555555556,-13.9147222222222
1445,Mduwa Two,Mduwa Two,Mduwa,Mchinji,33.0847222222222,-13.7180555555556
1446,Mgabi,Mgabi,Mkanda,Mchinji,33.7608333333333,-13.5905555555556
1447,Mgabi 2,Mgabi 2,Mkanda,Mchinji,33.7577777777778,-13.5941666666667
1448,Mgulula,Mgulula,Zulu,Mchinji,33.9666666666667,-13.7669444444444
1449,Mgwalima,Mgwalima,Mduwa,Mchinji,33.9333333333333,-13.7558333333333
1450,Mikaeli,"Mikaeli
Mikaeli",Zulu,Mchinji,33.0094444444444,-13.8005555555556
1451,Mikuwa,Mikuwa,Mduwa,Mchinji,33.1486111111111,-13.6608333333333
1452,Mingu,Mingu,Mduwa,Mchinji,33.0030555555556,-13.7205555555556
1453,MISUKU,MISUKU,MKANDA,Mchinji,33.1252777777778,-13.5808333333333
1454,Mitala,Mitala,Mkanda,Mchinji,33.0041666666667,-13.6375
1455,Mkanda MC,Mkanda MC,Mduwa,Mchinji,33.115,-13.6666666666667
1456,Mkangala,Mkangala,Mkanda,Mchinji,33.9058333333333,-13.4863888888889
1457,Mkangala CP,Mkangala CP,Mduwa,Mchinji,33.1377777777778,-13.6933333333333
1458,Mkanthama,Mkanthama,Mduwa,Mchinji,33.1786111111111,-13.725
1459,Mkhala,Mkhala,Mlonyeni,Mchinji,33.9655555555556,-13.9061111111111
1460,Mkhanire,Mkhanire,Nyoka,Mchinji,33.0038888888889,-13.7094444444444
1461,Mkhomba Siria,Mkhomba Siria,Mduwa,Mchinji,33.9936111111111,-13.6997222222222
1462,Pinda School,Mkhonde,Mlonyeni,Mchinji,33.1433333333333,-13.9305555555556
1463,MKOMBOLA,MKOMBOLA,MAVWERE,Mchinji,33.2483333333333,-13.9075
1464,MKULUMIMBA,MKULUMIMBA,MKANDA,Mchinji,33.8488888888889,-13.7108333333333
1465,Mkunda,Mkunda,Nyoka,Mchinji,33.9775,-13.7505555555556
1466,Mkuziwaduka 2,Mkuziwaduka  MC,Mkanda,Mchinji,33.9769444444444,-13.5916666666667
1467,Mkuziwaduka 1,Mkuziwaduka One,Mkanda,Mchinji,33.0077777777778,-13.4752777777778
1468,Mkwawira,Mkwawira,Mlonyeni,Mchinji,33.0030555555556,-13.8727777777778
1469,Mkwichi,Mkwichi,Mkanda,Mchinji,33.0091666666667,-13.4680555555556
1470,Mlawewa,Mlawewa,Mkanda,Mchinji,33.7758333333333,-13.5877777777778
1471,Mlenga,Mlenga,Mkanda,Mchinji,33.9111111111111,-13.6688888888889
1472,Mlongoti,Mlongoti MC,Mkanda,Mchinji,33.0619444444444,-13.4977777777778
1473,Mnjere,Mnjere,Mduwa,Mchinji,33.1116666666667,-13.6552777777778
1474,Mnkhomba - Chidzala,Mnkhomba - Chidzala,Zulu,Mchinji,33.9177777777778,-13.7969444444444
1475,Mnthunzi,Mnthunzi,Simphasi,Mchinji,33.1944444444444,-13.8241666666667
1476,Mnyamula,Mnyamula,Mduwa,Mchinji,33.0638888888889,-13.7602777777778
1477,Modesito,Modesito,Zulu,Mchinji,33.0244444444444,-13.7644444444444
1478,Mose,Mose,Mlonyeni,Mchinji,33.9577777777778,-13.9305555555556
1479,Mpazi,Mpazi,Mkanda,Mchinji,33.9488888888889,-13.5183333333333
1480,Mpeta,Mpeta,Mkanda,Mchinji,33.8677777777778,-13.4802777777778
1481,Mpeta 2,Mpeta,Nyoka,Mchinji,33.8997222222222,-13.715
1482,Mphamba,Mphamba,Nyoka,Mchinji,33.0088888888889,-13.6444444444444
1483,Mphamba DP,Mphamba DP,Mlonyeni,Mchinji,33.0108333333333,-13.8825
1484,MPHAMBANO,MPHAMBANO,MKANDA,Mchinji,33.0461111111111,-13.7458333333333
1485,Mphenyengu,Mphenyengu,Mduwa,Mchinji,33.0927777777778,-13.1675
1486,Mphindu,Mphindu,Mlonyeni,Mchinji,33.9880555555556,-13.8872222222222
1487,Mphita,Mphita,Mkanda,Mchinji,33.9241666666667,-13.5858333333333
1488,Mphomwa,Mphomwa,Mduwa,Mchinji,33.1522222222222,-13.695
1489,Mponda,Mponda,Mduwa,Mchinji,33.0194444444444,-13.7102777777778
1490,CHIFUNDO ORPHAN CARE,MPONDA,NYOKA,Mchinji,33.0397222222222,-14.1655555555556
1491,Msafiri,Msafiri,Nyoka,Mchinji,33.0125,-13.6636111111111
1492,Mselera,Mselera,Mlonyeni,Mchinji,33.1286111111111,-13.9411111111111
1493,Msitu,Msitu,Mlonyeni,Mchinji,33.1027777777778,-13.9572222222222
1494,MSOKHERA,MSOKHERA,KAPONDO,Mchinji,33.9319444444444,-13.6538888888889
1495,MSUNGWI,MSUNGWI,MKANDA,Mchinji,33.9397222222222,-13.525
1496,Mtalimanja,Mtalimanja,Mkanda,Mchinji,33.9455555555556,-13.6202777777778
1497,MTANGA,MTANGA,MAVWERE,Mchinji,33.2641666666667,-13.9280555555556
1498,Mtema,Mtema,Mkanda,Mchinji,33.9719444444444,-13.6002777777778
1499,Mteyo,Mteyo,Mduwa,Mchinji,33.9777777777778,-13.7030555555556
1500,MTOMBOKA,MTOMBOKA,MKANDA,Mchinji,33.0830555555556,-13.7769444444444
1501,Mtondo One,Mtondo One,Mduwa,Mchinji,33.9361111111111,-13.7663888888889
1502,Mtondo Two,Mtondo Two,Mduwa,Mchinji,33.9377777777778,-13.7558333333333
1503,Mtsapila,Mtsapila,Mduwa,Mchinji,33.2630555555556,-13.6941666666667
1504,Chikuta 2,Mtsukwa,Mkanda,Mchinji,33.86,-13.4975
1505,Mulima,Mulima,Zulu,Mchinji,33.0063888888889,-13.7830555555556
1506,Tigwilizane,Mulunguzya,Mkanda,Mchinji,33.5955555555556,-13.5955555555556
1507,Mutawa Club,Mutawa,Nyoka,Mchinji,33.9613888888889,-13.6694444444444
1508,Mutengula,Mutengula,Mduwa,Mchinji,33.9580555555556,-13.7425
1509,Mutengula Two,Mutengula Two,Nyoka,Mchinji,33.9558333333333,-13.7394444444444
1510,MWADZINYAZA,MWADZINYAZA,MDUWA,Mchinji,33.0461111111111,-13.7458333333333
1511,MWAMBAKULU,MWAMBAKULU,MDUWA,Mchinji,33.2005555555556,-13.6575
1512,Mwelekera One,Mwelekera One,Mkanda,Mchinji,33.0941666666667,-13.4527777777778
1513,Mwelekera Two,Mwelekera Two,Mkanda,Mchinji,33.11,-13.45
1514,Mzangawa,Mzangawa,Mduwa,Mchinji,33.9758333333333,-13.7261111111111
1515,MZENGA,MZENGA,MDUWA,Mchinji,33.0772222222222,-13.7097222222222
1516,Mzini,Mzini,Mduwa,Mchinji,33.1636111111111,-13.7041666666667
1517,Mzumacharo,Mzumacharo,Mkanda,Mchinji,33.0241666666667,-13.5263888888889
1518,Mzumazi MC,Mzumazi MC,Mduwa,Mchinji,33.1061111111111,-13.6716666666667
1519,Nambera One,Nambera One,Mkanda,Mchinji,33.9716666666667,-13.4938888888889
1520,Nambera Two,Nambera Two,Mkanda,Mchinji,33.9727777777778,-13.4919444444444
1521,Naniya,Naniya,Zulu,Mchinji,33.0338888888889,-13.7722222222222
1522,Ndakwa,Ndakwa,Simphasi,Mchinji,33.1697222222222,-13.7730555555556
1523,Ndawambe,Ndawambe,Mlonyeni,Mchinji,33.8183333333333,-13.6797222222222
1524,Nduwa,Nduwa,Mduwa,Mchinji,33.1588888888889,-13.7141666666667
1525,Ndwandwa,Ndwandwa,Mkanda,Mchinji,33.9147222222222,-13.6741666666667
1526,Ng`ona School,Ng`ona School,Mduwa,Mchinji,33.1275,-13.6605555555556
1527,Ngolomi,Ngolomi,Mkanda,Mchinji,33.9358333333333,-13.5388888888889
1528,Ng'ona,Ng'ona,Mduwa,Mchinji,33.0313888888889,-13.6622222222222
1529,Ng'onomo,Ng'onomo,Mduwa,Mchinji,33.9955555555556,-13.7255555555556
1530,Mtawa,Nkanthama,Mduwa,Mchinji,33.2413888888889,-13.6927777777778
1531,Nkhungulu,Nkhungulu,Mlonyeni,Mchinji,33.0125,-13.9908333333333
1532,Nkhuntho,Nkhuntho,Nyoka,Mchinji,33.9808333333333,-13.6636111111111
1533,Nkhwakwa,Nkhwakwa,Mkanda,Mchinji,33,-13.5327777777778
1534,Nkhwinjiri,Nkhwinjiri,Mlonyeni,Mchinji,33.0205555555556,-13.9597222222222
1535,Note,Note,Mkanda,Mchinji,33.8677777777778,-13.5913888888889
1536,Nthambala 1,Nthambala,Mlonyeni,Mchinji,33.0397222222222,-14.0075
1537,NYAMAWENDE,NYAMAWENDE,ZULU,Mchinji,33.7036111111111,-13.7641666666667
1538,WOFE,NYAMAWENDE,ZULU,Mchinji,34.4727777777778,-14.3380555555556
1539,Nyamazya,Nyamazya,Mduwa,Mchinji,33.9844444444444,-13.7211111111111
1540,Nyanjelezi,Nyanjelezi,Mlonyeni,Mchinji,33.9336111111111,-13.8302777777778
1541,Nyoka,Nyoka,Nyoka,Mchinji,33.9041666666667,-13.6997222222222
1542,Chimwankhuku,Nzelezele,Mlonyeni,Mchinji,33.9558333333333,-13.9144444444444
1543,Nzelezele,Nzelezele,Mlonyeni,Mchinji,33.9819444444444,-13.9186111111111
1544,Nzomba,Nzomba,Zulu,Mchinji,33.0361111111111,-13.7941666666667
1545,Patalasiyo,Patalasiyo,Mduwa,Mchinji,33.0669444444444,-13.7375
1546,Phiri,Phiri,Mduwa,Mchinji,33.1772222222222,-13.7147222222222
1547,Phiri MC,Phiri MC,Mduwa,Mchinji,33.0111111111111,-13.6763888888889
1548,Pitala MC,Pitala MC,Mkanda,Mchinji,33.0275,-13.5513888888889
1549,POLOTO,POLOTO,MAVWERE,Mchinji,33.2847222222222,-13.9061111111111
1550,Pondamali,Pondamali,Mkanda,Mchinji,33.9522222222222,-13.5875
1551,PUNGAILI,PUNGAILI,MAVWERE,Mchinji,33.2511111111111,-13.9175
1552,Pungula,Pungula,Mduwa,Mchinji,33.1541666666667,-13.7236111111111
1553,RICHARD,RICHARD,MDUWA,Mchinji,33.0863888888889,-13.7261111111111
1554,Saidi,Saidi,Mduwa,Mchinji,33.9819444444444,-13.6894444444444
1555,Saili,Saili,Zulu,Mchinji,33.9733333333333,-13.8147222222222
1556,Salimoni,Salimoni,Mduwa,Mchinji,33.0069444444444,-13.7333333333333
1557,SALIMONI,SALIMONI,MAVWERE,Mchinji,33.4125,-14.4625
1558,Saliyele,Saliyele,Mkanda,Mchinji,33.895,-13.5788888888889
1559,SAMISONI,SAMISONI,MAVWERE,Mchinji,33.9288888888889,-13.9255555555556
1560,Sankhani,Sankhani,Mlonyeni,Mchinji,33.9672222222222,-13.8452777777778
1561,Shawati,Shawati,Mkanda,Mchinji,33.0736111111111,-13.4905555555556
1562,Sheko,Sheko,Zulu,Mchinji,33.9708333333333,-13.8141666666667
1563,Shirini,Shirini,Mkanda,Mchinji,33.97,-13.5863888888889
1564,SICHO,SICHO,MKANDA,Mchinji,33.1716666666667,-13.5427777777778
1565,Silvesteri,Silvesteri,Mduwa,Mchinji,33.99,-13.7288888888889
1566,Simion,Simion,Mduwa,Mchinji,33.9669444444444,-13.7508333333333
1567,Simion LS,Simion LS,Mkanda,Mchinji,33.0033333333333,-13.64
1568,Simphasi,Simphasi,Simphasi,Mchinji,33.1597222222222,-13.8011111111111
1569,Sopa CDSS,Sopa CDSS,Mduwa,Mchinji,33.1369444444444,-13.2072222222222
1570,Teleka,Teleka,Mduwa,Mchinji,33.9330555555556,-13.7466666666667
1571,Thako,Thako,Mduwa,Mchinji,33.145,-13.6805555555556
1572,Thako 2,Thako2,Mduwa,Mchinji,33.1455555555556,-13.6797222222222
1573,Thanila,Thanila,Mduwa,Mchinji,33.1336111111111,-13.6613888888889
1574,TILIMBIKILE,TILIMBIKILE,MDUWA,Mchinji,33.0461111111111,-13.7458333333333
1575,Tomasi,Tomasi,Simphasi,Mchinji,33.1858333333333,-13.8041666666667
1576,Tongole MC,Tongole MC,Mduwa,Mchinji,33.1522222222222,-13.7205555555556
1577,Tsanyale School,Tsanyale School,Mduwa,Mchinji,33.9733333333333,-13.6716666666667
1578,TSUMBA 2,TSUMBA ,MKANDA,Mchinji,33.9427777777778,-13.5780555555556
1579,Ulongwe CCAP,Ulongwe CCAP,Mduwa,Mchinji,33.085,-13.7186111111111
1580,UMODZI,UMODZI,MKANDA,Mchinji,33.7544444444444,-13.5952777777778
1581,Vinthenga,Vinthenga,Mlonyeni,Mchinji,33.0625,-13.93
1582,Wandikani,Wandikani,Mkanda,Mchinji,33.0055555555556,-13.4833333333333
1583,Waya,Waya,Mkanda,Mchinji,33.9905555555555,-13.4936111111111
1584,Wilson Two,Wilson Two,Mduwa,Mchinji,33.0863888888889,-13.6916666666667
1585,WONGALANI,WONGALANI,MDUWA,Mchinji,33.125,-13.6669444444444
1586,Wonjole,Wonjole,Simphasi,Mchinji,33.815,-13.8025
1587,Yakobe,Yakobe,Zulu,Mchinji,33.9875,-13.7783333333333
1588,Yelesani,Yelesani,Mduwa,Mchinji,33.1013888888889,-13.6891666666667
1589,Yeremiya,Yeremiya,Mkanda,Mchinji,33.0283333333333,-13.5341666666667
1590,YOSEFE,YOSEFE,MDUWA,Mchinji,33.0461111111111,-13.7458333333333
1591,Zakaria,Zakaria,Mkanda,Mchinji,33.9536111111111,-13.5866666666667
1592,ZALENGERA,ZALENGERA,MKANDA,Mchinji,33.8277777777778,-13.8252777777778
1593,Zimba,Zimba,Nyoka,Mchinji,33.0138888888889,-13.65
1594,Zulu Orphan Care Group,Zulu,Zulu,Mchinji,33.9697222222222,-13.8136111111111
